PF1,PF2,PF3,PF4,PF5,PF6,PF7,PF8,PF9,PF10,PF11,PF12,PF13,PF14,PF15,PF16,PF17,PF18,PF19,PF20,PF21,PF22,PF23,PF24,PF25,PF26,PF27,PF28,PF29,PF30,PF31,PF32,PF33,PF34,PF35,PF36,PF37,PF38,PF39,PF40,PF41,PF42,PF43,Cluster,Label
-16.09084948,10.20818964,2.728848974,12.15928119,-6.016855845,6.531755124,-2.843414103,4.199369229,2.64907325,5.07436904,0.655398485,-3.272969785,0.37788059,-2.892115113,0.048377833,1.807138443,2.173729393,-1.21039605,0.552446811,4.316093176,-1.056898734,0.974234064,1.2795322,1.289383188,1.245226412,-0.801401043,-0.285131936,-1.838622487,0.924411104,0.136075732,1.082433795,-1.304359382,-1.26892309,-1.866582758,0.790937664,-2.099317687,-1.542687009,1.947018742,0.311074496,1.488638034,-1.054107363,-2.618180732,-0.740783547,6,4
-11.77969436,10.13432566,9.358295108,11.26761874,-4.864717216,5.64898253,-0.747922956,3.944205932,4.436129749,1.90745243,0.472373914,-2.853831662,2.515775775,-4.57537744,5.132755977,1.708613904,0.912825088,0.362537818,1.671341317,3.637387753,-0.113677204,-0.399101806,-2.605278608,-1.362973229,-0.376598752,-0.658886766,-1.789974706,0.759308377,0.041268234,1.323029752,-0.233194958,0.591008142,-3.587344262,0.932444642,-0.703324877,0.231499973,-0.689263109,0.597335964,1.29065253,-0.322594532,-1.341138268,-0.100713026,0.706454142,6,4
-6.275426478,10.62687575,14.50552423,2.371111801,0.431495138,2.920551452,3.29729145,-0.162993077,2.245075433,-3.422686829,-0.513852357,3.141645486,1.537537375,-2.236558839,6.304895468,-6.140374896,-1.646026108,-3.710458842,-3.413494217,-1.489650498,3.479899078,-1.123759459,-5.944621196,2.191961522,0.354121937,0.276578363,1.486576574,-1.271245062,0.016047471,1.551389545,-4.941837285,2.151398253,1.148187571,2.434581985,-0.645088602,1.063641301,-1.316991333,-0.833439871,-0.130589299,-0.558876377,-0.523772425,-0.895373587,-0.969183247,6,4
-6.03756717,12.73208264,8.508234727,-0.130348191,-4.418330414,3.692773836,2.866651854,6.651497634,-5.378365269,-3.698610205,-0.716801135,-0.373391301,-1.744056865,-2.52124889,3.129119611,-1.219809453,-1.979229347,-1.153042046,1.031340526,0.568604734,3.982105576,-0.886626538,-5.641002767,1.418004864,1.103011068,-0.821217349,-1.040878884,-4.634099755,-0.061649731,-2.611418677,-0.761112456,1.320032543,0.095937235,2.413055646,2.78709363,1.964574844,-2.523434984,-1.770705813,-0.238149638,-1.128355696,0.075542438,0.003930739,2.043114639,0,4
-11.96472216,16.05287676,7.051422227,8.985109645,-3.538638467,6.120081934,-1.892373293,6.617701186,-0.114114651,0.622126171,3.006943293,-0.430399834,-3.698512254,1.394678517,7.464880623,-1.127957059,1.707599784,0.131226108,2.234925133,1.985259504,-2.151452429,1.816038808,1.412990518,-2.176588168,0.867172981,-0.248641921,0.105849995,-2.218050979,-0.911001554,0.770927072,3.865805137,1.218559345,-0.067174922,0.896447266,1.809935448,0.636924027,-0.827677777,0.918104561,0.405765835,-1.781155234,-0.554780761,0.561310392,2.036968198,6,4
-8.210549752,14.55990585,9.534593501,-2.473140927,-2.570772214,5.941241653,-1.161567073,5.90287337,2.672992605,-2.956352171,-1.840918878,1.121708453,-5.986067842,-1.871992768,1.930124117,-3.959046379,4.309872218,-3.032259784,1.583607497,-1.847553612,0.610592273,1.66828349,-2.737122484,-0.62636267,1.484198676,2.819928601,0.768047508,-3.790711818,1.723018094,-1.231810082,0.618029295,-1.138279744,-0.325882508,0.880420199,1.679938816,-1.378697053,-0.742322092,-1.483129829,0.032941136,-0.491736615,0.834710312,-0.197082299,0.343803077,0,4
-11.12601766,7.217173995,9.686099003,14.6313729,-1.786085924,0.032976072,1.02816333,-2.255292547,2.839101065,0.003781875,0.119491476,-0.625183049,3.374601108,-2.170976944,4.074145928,0.103731224,-4.022464662,1.214922171,-2.091413175,3.230701938,1.406868456,-0.796382039,-2.560107168,-0.059823222,1.49624514,-1.228670761,-1.057856169,2.14856489,-0.449198791,0.707290422,-1.530900856,0.607898763,-0.142612234,0.714314723,-0.327924797,-0.571803093,1.393317379,-2.773527751,1.92443,0.316526581,-2.032020092,3.155680894,1.016778422,6,4
-8.251266783,14.86778761,-0.510921762,-3.181559904,0.875905583,4.34677132,-1.069590477,2.194269781,-4.826963553,-4.576489981,1.595751348,-4.779124262,-6.522408472,3.726866841,-1.220331486,-3.703715356,-0.484936057,0.523635162,-0.968192608,-3.233304277,0.467328544,1.451270901,2.10285602,0.224684746,0.240807468,2.676754844,3.362712821,2.358994073,-1.159380537,-0.354946273,-2.766740845,-1.829272782,1.570059013,0.128171538,-0.892173261,-0.365374714,-1.017054629,-0.881225093,1.657876065,-1.220264077,-0.179966803,0.051606674,0.639619361,0,4
-5.486052929,17.24418711,-1.187776798,2.162865629,-6.32479644,3.407846716,2.603852809,0.736685854,-6.998117188,-4.082390764,0.22905383,-3.942428606,-1.301702274,0.586467863,-0.204666348,-0.732262358,-0.481546604,-0.888591772,1.93821446,0.940268761,-0.313090429,1.486214742,-1.890757995,4.64851304,0.212946874,-1.522828511,-2.514624831,-2.004645615,2.302023785,-3.850752709,-0.561154508,-1.458068759,-2.054644354,0.557790439,-0.209762412,1.473709547,4.028636149,2.269112732,-0.262796994,-1.846406465,1.101619364,5.084055227,0.144500275,0,4
-5.24572259,17.5797314,-1.604984435,-5.123372865,3.717841142,4.703193469,-2.663334168,1.563280886,-2.943018962,-4.485090154,1.951678304,-1.999567321,-5.457957657,4.359201669,-3.701308174,-3.986501665,-1.105257172,-1.13066094,-0.770452705,-3.240501078,2.080171401,0.165365231,2.823056827,-2.237087116,-0.862568639,0.636639574,5.002020466,3.729545541,-1.510406773,2.774158669,0.054178346,0.526224903,2.520962823,1.157158227,-1.690618086,0.185118542,-1.021196566,-1.625203946,1.543231471,0.642236369,1.450771356,0.855939525,-0.024614708,0,4
-10.38487764,11.99275158,0.358676329,9.464309887,-5.879297258,2.149649635,0.612313186,1.902498547,-3.2349005,0.51097408,-0.24449612,-7.190244597,-0.056089249,-3.46279793,0.386784935,1.890730706,0.606500066,0.49206043,2.724348462,5.761845143,1.389828921,-1.285529014,-0.43224831,5.180182278,-0.05417813,-1.21996629,-3.019583882,-1.76999585,0.652993187,-3.624878319,0.235731626,-4.20742841,-2.301909826,0.114347354,0.128434332,2.301791599,1.557897289,2.236076565,0.92475342,-2.12366639,-0.416889924,-0.330437863,-0.586445678,6,4
-7.890216234,16.27665168,10.56023627,1.814548398,-0.94826879,4.716724249,-1.092267368,3.203309747,3.766012139,-2.252634076,-1.873035563,0.091923824,-3.196338065,-1.360531143,4.684249432,-4.637686113,3.107140257,-3.135286405,-1.619973916,-4.638607545,1.565202348,4.152971996,-3.12953753,-1.820703143,1.586431903,1.884228855,0.367948811,-1.891675625,2.25141079,2.886676473,1.188950785,0.786898412,-3.200147286,0.387202637,-2.936879841,-0.793366008,-0.562683138,1.5756306,-1.164846715,0.005399414,0.010270735,-0.10920873,3.74982829,0,4
-11.54436015,7.615509227,7.859126773,11.52071701,-2.09819332,4.20461332,-2.624485738,4.813285385,4.429399383,1.409828659,0.840285138,-3.39180828,0.220489094,-5.54245779,5.674282363,1.442665955,-1.721969736,1.342613525,-0.416576228,1.007290901,-0.415206917,-1.553739051,-2.720745486,-2.625897916,1.321826854,1.266537277,-1.38361718,1.627010922,-0.421034051,-1.031601625,-0.312989387,0.256910801,-2.847935949,1.306358408,-0.094877974,-0.742024209,-1.489032219,-0.934405034,1.447887439,-0.063426752,-0.842561199,-0.475241989,-1.75360909,6,4
-14.40368046,11.18680775,3.904255323,5.447447898,-3.732684927,10.06115744,-0.558427798,5.248228712,0.94016234,-0.205388163,4.450540744,-2.408097208,-2.137429471,-0.319852464,3.893912502,1.584133858,1.360755287,-1.735189008,2.710815499,3.072956855,-0.788318491,-1.839925823,0.567033061,-1.860957774,2.955203493,0.183495573,0.66894503,-0.307495309,-0.518019671,-1.309160543,-1.073976375,1.41150685,-1.672917679,-0.830100084,2.387315554,-0.099176068,0.191424902,-4.032543258,0.85542507,-1.050175799,2.223476713,-0.319448861,-3.38871542,6,4
-1.826886947,18.62887085,6.502118604,-4.469303599,-3.416335205,7.906192439,-6.917299096,2.615401896,7.028416857,-1.047172674,-3.523208822,5.73865526,-6.132888731,1.070820474,-4.018976205,-3.853106644,3.078327048,-1.300684467,-0.206975893,1.283127066,-3.20724643,1.754450734,1.109401078,-3.056899615,1.842938674,-0.004526914,-3.160502747,-1.313433729,2.353344611,2.039311303,0.251662576,-1.923102839,1.207655542,0.215219705,-0.437941212,-1.587887095,4.381035345,-0.926501305,-0.351130921,0.300791313,1.77350797,-0.054055083,2.480885149,0,4
6.343085795,15.8245387,-3.009108045,-6.806656442,-6.166698778,10.92769416,-0.767966938,1.994517954,-3.489797023,2.603533005,-5.716031365,2.121234073,-1.702637524,-2.802391939,-9.185993702,-2.951246839,1.111375914,3.545678267,-3.256784846,2.704379743,3.884746312,-1.055753348,0.791040984,-2.895813561,-1.209271206,1.973864979,0.497509072,-4.402031223,-2.758036091,3.613044804,-0.390017843,0.028539628,-1.503378908,1.448723372,5.657777807,3.514384119,0.792291303,-0.295917601,-0.277217662,-0.57813596,-0.687400993,2.71593357,2.055625694,0,4
-9.163842599,12.94851459,4.720204613,2.195317271,-3.627686117,6.46144766,-1.288373055,4.591682339,2.382000862,-0.551476982,2.199703706,-7.302768262,-3.72671567,-2.592474482,2.883556864,1.339906627,4.058289435,-4.119882823,-3.570887054,-1.545828093,2.245308155,0.139606878,-0.496774163,0.279032058,-0.27188908,4.044352055,-0.109154224,1.292314525,1.913494206,-0.440493307,2.44927842,1.561189441,-0.442976976,0.024100775,3.266703565,0.210119084,-0.518078014,0.487231611,-0.83194073,-1.307145856,1.482821456,4.101949758,0.250252871,6,4
-10.89657065,1.318999777,7.69142746,13.76456095,-3.950673316,5.795897241,-2.596261657,5.955972589,10.09998377,3.412994289,-2.089170474,1.511127444,3.46047632,-3.079119372,3.340725801,3.712152426,0.510356277,2.341573581,-0.646751204,-0.511176463,-0.905876146,-0.124734456,-4.353330631,0.866020904,-0.969076869,-3.60390295,-1.932614903,-1.788324102,-2.827421028,4.504555373,0.305569896,4.184785599,0.234100408,0.1857333,-2.217653469,-0.062601055,-1.100532982,1.153292343,-0.603754731,2.612126687,-1.697904425,0.5096073,0.139504889,6,4
-7.332636195,17.23951778,4.734749492,-2.831104224,-0.827703017,4.073484871,-3.462975091,3.036563514,1.348412011,-3.941254368,-1.078265052,-3.757553947,-5.29833221,-0.23472295,-0.698959784,-0.270522155,2.933330675,-2.785635841,-0.878252929,-1.054173308,3.362791214,1.503403107,2.867122761,1.368493864,0.338937374,4.950832688,2.487573717,0.024471377,1.628720399,-0.686759044,1.895912388,-0.096807118,0.60232879,-2.417851383,1.41306714,-1.112795144,-2.305009319,-0.748946505,-0.913598648,0.286077533,0.542256018,1.021158624,-1.682805213,0,4
-4.424577685,17.6414921,-1.966583602,-6.541616118,-2.446489749,-3.031336426,-2.482044004,2.042009117,-5.758164846,1.388214347,4.234497151,-1.988190168,-5.972136211,3.642735797,-0.199432928,-0.428001109,-1.091258128,-1.280057663,1.978525592,-1.452820296,-1.908105103,1.516276403,1.754818015,-1.913557459,0.567787844,1.393188862,2.268405341,3.886520192,-2.391564713,0.763672662,-0.77691443,-0.218071422,0.715753982,1.307751577,-1.088521214,-0.665283649,-1.693501669,-2.585060563,-1.599771289,1.145758697,1.059091863,-0.008504913,0.052196868,0,4
1.716179964,13.16586445,-0.178317798,-6.383397823,-3.489360037,9.192143654,-5.185751261,2.0147366,5.319594904,3.321570486,-2.602654827,1.773692583,-5.398587096,-3.29215764,-11.04709787,0.402995662,-1.630595158,0.666288409,-5.767017394,3.451410085,-2.586545727,-0.160700764,3.886702142,-1.322519,0.383185577,-1.595058365,2.958585767,2.748431667,-4.708978798,3.22909838,-3.749403171,1.652247102,-1.348096855,1.167117102,1.929493517,0.431927629,0.25388257,0.025125077,3.737594852,-1.13935097,3.473908143,0.722547582,-0.87739912,0,4
-12.52953509,7.902302846,-3.008055633,12.16378398,-0.823534515,6.630184909,-1.86301376,-0.645089194,0.917621541,6.295227645,-3.122439211,-3.417092284,1.772163701,-0.057393084,-5.301472617,3.417817728,0.566488278,-2.924341861,-3.869696048,2.834662064,-1.290986683,2.598471826,2.281822698,1.331989995,-4.897409301,1.561653904,-1.945167584,3.793873915,0.750461617,0.570664172,-2.466824979,4.212260598,7.240480279,-2.153986507,1.021777064,4.452315178,-2.041147877,2.029571491,1.114699692,0.957848096,-3.078469969,-2.970311173,-0.010536875,6,4
-13.11678807,11.57446395,4.318609259,8.633336707,-3.384991947,4.423181724,-0.946662262,5.227722793,-1.440020741,-1.045841138,0.823823088,-2.548531521,-5.283039096,0.984972534,5.232946746,-2.548632468,2.727385464,0.647637605,-0.245861605,0.075904172,-3.787274506,1.179286651,0.986735286,-2.298515875,2.23688235,2.317808991,-0.918130952,-0.808986977,1.081144129,-1.96666037,2.583209357,-2.187037271,-0.726801464,-0.303181784,-0.02822183,-2.65107726,0.441295379,1.123470987,-0.564543426,-1.577267394,0.24968569,2.189511466,1.159957758,6,4
-13.12631304,4.9743481,4.025189913,8.822021543,-4.867670853,7.975767553,-1.193272935,4.707030225,2.624008352,1.751501311,1.897813993,-5.12746353,-0.45532088,-4.747388121,0.260697719,3.275035711,-2.208261606,0.136676611,1.479971363,4.848753435,-0.928200901,-3.329961072,-5.692063872,3.127150377,1.294571874,-1.158353548,0.423964501,-3.546249589,-0.610842045,-0.688744606,-1.05193658,0.638307389,-0.842638049,-1.096836575,2.09872231,0.468960391,-0.688271464,-1.923488868,2.096898272,0.049197431,1.204706287,-2.05061086,-0.121057857,6,4
-10.03467059,15.31399432,5.684662654,3.40706931,-1.876100321,5.359291241,-0.920091145,3.952421475,1.013731794,0.170994701,3.092522006,-4.990838826,-7.389183976,1.077138261,5.554580274,1.614054998,2.158746073,-3.774455843,-1.940938353,1.150664456,1.482868438,1.461464233,1.177730176,1.02983772,-0.610915621,2.824639404,0.437207055,-1.737924814,0.790568239,0.151253421,2.532399904,2.454005551,2.290782071,0.059088879,3.523516646,1.218654904,-1.371988368,-1.04445954,-0.003161043,-0.791635959,-1.690593918,1.708047873,0.691489037,6,4
-12.59158963,15.70028474,7.786836904,5.693212435,-1.523030033,8.097558434,-2.112512287,3.891643749,-0.161409561,-2.949534405,3.236465316,-1.992656071,-4.462765428,-0.798396018,4.786357881,-0.71334693,1.959867122,-1.793744136,-0.979739275,1.138703466,-2.449165274,0.160002756,-2.736705002,0.183727516,0.982383298,0.764274475,0.290288841,-0.759017996,1.504113544,-1.628380657,1.901951116,1.871753036,0.655654075,0.86829632,3.205930836,0.675647373,-1.589274821,1.425659675,2.707777873,-1.634293007,-0.070270984,0.439926385,-2.467765291,6,4
-5.998348459,12.82584108,8.717505624,-2.991723951,-2.944990832,6.369597118,-0.878958785,4.594772109,-2.857375219,-1.179557929,-4.696882111,2.342122773,-2.34402923,-4.601009362,-3.525642555,-6.993751624,1.836332951,-0.175305486,2.511815747,0.876817677,1.498705035,-0.798105021,-3.768635637,-1.81097995,2.82499319,-0.292322773,-0.846136036,-3.707574393,1.708053914,-3.072011256,-1.104221843,-2.067838405,-2.38118653,1.846709531,0.542726698,1.330733609,2.696596734,-0.30927314,-0.208752072,-0.427060861,1.226763916,-2.580316138,1.22316329,0,4
-4.574152091,3.888643349,13.03868801,5.872670496,0.432694002,-1.035631965,1.41935316,-3.415373413,4.87107689,-3.024200944,1.832957691,-3.734499523,2.461735169,-0.997268922,6.984019469,-3.364758227,-1.675136991,-0.827806498,-2.489028425,-0.139958187,2.146610885,-0.492361835,0.757856433,0.154822859,-1.259265149,4.304239224,0.352984529,1.816208385,-2.047031788,1.059353178,-5.13520349,-0.067553798,0.800360558,0.623982438,2.099988066,-1.379287633,0.133299908,-0.097218137,-1.225467065,-0.791264489,-0.621516722,-0.500192892,-4.556463814,6,4
-9.667343645,13.73317284,0.798660981,6.905486165,-4.200713996,6.06028342,-1.072393233,1.076159619,2.145053282,2.561909022,0.468036853,-7.74928808,-5.003340659,-3.259321863,-1.541008814,5.000970845,-0.982044342,-1.990085384,-1.21752777,0.702847372,-0.539668153,-2.65891984,1.428750779,-1.728841252,0.260338505,2.350970884,0.143270588,0.93870289,-0.118631683,-1.743186971,-0.711766082,-0.14704229,0.538742721,-2.370489548,0.01331335,-0.155030442,-1.610456063,-1.402248217,-0.357695741,0.294580369,0.893699175,-2.211371939,-2.84427123,6,4
-6.286483588,19.44572954,1.832753861,-1.59291357,-3.340029228,5.701798262,-0.420557924,1.396521624,-6.788309814,-4.585908134,1.57752792,-1.610455287,-4.860785789,2.893143319,-2.405600906,-3.947845933,2.431821101,-2.915597665,2.303390517,-0.560911214,0.188770361,0.495131588,-1.075337483,4.992564682,-0.478778586,-2.783934665,1.374458651,-3.823885406,-0.693483182,-2.92528772,-0.539438586,-2.035059178,0.105800402,1.210208591,0.515958546,1.264600469,0.321474776,0.972649425,-1.428291013,-1.576302277,0.305305003,-0.297645938,0.968435746,0,4
-7.972036134,16.51400885,4.547514867,1.380852126,0.203973835,5.652419608,-3.119813577,5.57106556,-0.672878993,-3.238609599,1.133314738,-2.16168253,-8.319216337,2.420892361,4.289364325,-3.866011428,2.157702298,-2.343548411,2.113195184,0.029929285,-3.117101878,0.527580864,0.401502421,-0.022564455,2.82273463,1.604883468,0.611012774,-0.793199361,0.247170435,-1.662295927,2.577046351,-1.202438578,1.102553088,-0.793337207,0.998451628,0.282832008,0.706728948,0.314681879,-1.655589748,-2.505850905,0.121103034,-1.166410478,-2.625201319,0,4
-9.69975215,15.24541809,10.5171225,5.202523757,-2.842881561,5.798273213,0.540919604,4.283765256,1.674515674,-2.909041474,1.461180468,-1.625418386,-3.033281413,-2.058958081,7.115641914,-0.501497882,0.465819257,-3.242634192,-1.129825227,-0.073397554,0.71080565,-0.997906347,-4.96360685,-1.071471422,2.149049243,1.779740591,-1.000768753,-0.326868134,0.70891041,-0.273043484,1.299049512,3.855139741,-0.219002801,-0.054147113,3.42627141,0.823419997,0.141891586,-0.644675562,-2.390984722,-1.854629831,0.723355932,-0.285224712,-4.068031281,6,4
-8.473468884,19.82011738,5.954973628,-1.791370432,-2.717166933,4.225518198,-4.063350739,4.990176502,0.475341087,-2.097149002,-0.38118277,4.922276837,-5.011120917,0.987538828,-0.471437145,-3.1670304,3.923965493,-0.167222193,1.574072373,-0.654110761,-0.925243682,4.080784588,1.439783502,-0.806339493,1.457426454,-3.139714359,1.078687849,-2.59667653,-0.085761487,-2.351372294,0.711232706,-1.285747103,4.236804742,2.092577256,2.126213604,0.765110033,0.039787,-0.112808972,1.684906434,-0.378930014,-0.515969661,0.844422997,5.276347679,0,4
-12.50128729,11.68441875,-2.143352796,13.22351096,-3.766190836,7.796323746,-3.285965082,3.166792413,1.491206947,5.713713135,-1.883568645,-6.506540855,-1.320028074,-1.881565626,-4.319448448,2.001723754,0.259707184,-0.621088931,0.046227531,2.309466718,-1.998639782,-0.027973835,2.922038356,0.362894149,-2.304661891,-1.029360328,-2.128753447,-1.352118255,3.402428623,-0.284197241,0.153396977,0.63964584,1.650419963,-2.506077001,-0.215623676,0.06742906,1.613744887,1.67964974,-3.273978896,-0.237658929,-0.736529181,-3.047496022,-1.376294812,6,4
-15.51090378,8.997133542,0.051822221,11.28897983,-4.181608659,5.85259237,-2.275462186,3.007749653,4.478656596,6.117780903,-3.501433121,-3.317956756,-1.731699784,-2.768984014,-5.384559501,5.231371178,1.357858532,-0.49171717,-0.051645119,2.096733319,1.708475955,3.368474394,1.784418019,1.826283822,-1.49066724,-1.64324439,-0.967548115,-3.186043176,1.715466657,-1.543050391,0.368293532,-1.343342948,2.331313478,-0.20768582,-1.848683305,-0.651495161,-3.820629851,1.009169467,-0.229376179,0.296687412,-0.333042354,1.616640253,-0.497471834,6,4
-10.80557288,10.11498525,8.511108702,10.76115164,-3.047092775,5.494875155,-1.100371363,0.176308633,5.393227963,-0.981621812,1.317438445,-1.612098795,0.557511247,-3.116397899,6.13097351,0.968347265,-0.165527864,1.462247562,-1.058785565,-1.176264584,-0.938555719,-2.871316083,-2.00646775,-4.822880561,1.003250828,-0.229908819,-1.91280642,2.098730646,-0.14413657,2.093168938,1.882299123,4.300982373,-0.934495001,-0.451904483,-1.262637129,-1.142612793,-0.684353157,-1.400799811,0.48788274,0.983971364,1.02094242,-0.914569982,-1.113452284,6,4
-0.451380193,17.49556848,-3.954698756,-7.990711674,1.231734583,4.382872337,-2.224753158,1.315945057,-4.890438573,-3.676069977,-0.084556216,0.123756581,-6.706655604,3.504650451,-6.683131881,-5.816539182,-0.934671029,-0.510665568,0.123252674,-2.574910556,0.709207677,0.695753966,0.391510123,0.08974906,-2.951075205,0.372973607,2.588477785,1.787267912,-2.384168913,2.243235747,-4.193325824,-0.317873758,0.389862359,2.411136886,-1.00631569,-1.40724841,-1.028050755,0.149431771,1.098714735,1.807680746,-1.185389833,-1.576571916,-1.0922179,0,4
-12.91278805,10.67733466,3.641627368,10.84790861,-3.301530014,9.286059929,-2.750259216,3.221590064,1.820754275,3.08802137,0.159779936,-5.828593788,-0.899432655,-2.937215106,-0.208737012,2.25457391,1.226057219,-1.891952652,-0.73190408,5.253054902,-3.705345801,-0.35484721,-0.402109939,0.45745986,-0.434503717,1.385968766,-2.526946769,-0.541233986,1.998347967,-1.432736433,0.890814074,2.666810619,3.082668216,-1.509937988,1.170214096,0.441829707,2.137864493,1.731491568,-0.77750544,-0.857183763,0.68473136,-4.255597394,-5.285127876,6,4
-10.61346204,17.45859822,2.267537641,3.012961553,-3.019784235,6.018144634,-0.723687169,3.584439894,-3.029142966,-2.807149596,4.110829446,-4.431292869,-6.016437087,3.977533904,1.420471267,-2.517277136,2.129995649,-1.656270838,1.974797696,0.867978614,-0.65170319,-0.026098108,2.158513755,2.95232808,0.490695682,0.667391942,2.803031688,-2.832488556,-1.161089753,0.187630913,1.246681153,-2.192717677,-1.356451485,-1.369378308,0.368130901,-1.446731684,-0.567381857,0.565530836,-0.232366697,-4.120203926,-0.422235604,-0.353389974,-0.781070153,0,4
-13.56988237,9.515826602,3.295994034,15.73711425,-3.69778231,7.143565298,-3.27108507,3.720296756,1.391948415,3.664976025,0.181344716,-1.044679111,0.774514569,-0.587817358,2.651371347,1.224999843,-2.93912276,1.090054961,-0.009429709,4.825727502,-4.455944588,0.086754364,-2.608987526,-0.841891548,1.956311091,0.756656454,-4.337168183,0.827006643,1.616757318,-1.604521337,-1.161616267,1.978697518,-2.152833205,1.344195457,0.307565886,-2.692026466,2.344760956,-1.820767236,1.028235856,-0.472975678,-0.110430493,1.039992183,-0.086102303,6,4
-3.98216788,16.73411972,-2.878768303,-5.296515414,1.410484146,5.49694993,-1.499557328,1.106637823,-5.843263542,-6.428758884,0.646091434,-3.685378547,-2.974574962,3.785843955,-3.715949678,-6.080752279,0.045828217,-0.425005673,1.718122525,-3.52580017,1.570155326,-0.573706728,1.051996645,1.204662918,-2.426999565,0.189828362,2.416616114,2.781490984,1.776386342,1.608066109,-3.37939495,-0.014507761,1.320180725,1.316687614,0.520027658,-0.134796063,-1.382895141,-0.427137961,0.118736284,0.649718302,-1.644629895,0.111692883,-0.221463344,0,4
-11.21051505,16.5143864,8.057500555,4.851552655,-2.584584295,2.241674067,-1.551955777,3.647028597,2.244171079,-0.490643119,0.821374042,-2.775072666,-4.045091384,-0.461747768,6.291963858,1.007923926,-0.137654407,-1.470494186,-0.161241255,1.224377908,-0.562640413,0.022153872,-4.062442195,-0.128574337,2.334571545,1.005303704,2.410868649,-0.340636748,-1.27068422,1.002777385,2.09725207,0.958492965,-1.743536596,-0.598588051,2.115693489,0.968049007,-0.111313039,-0.870611558,3.139533236,1.090340503,-1.271016929,-2.032057396,0.305571354,6,4
-14.67974482,9.700752848,1.912099209,9.093840865,-6.284187889,4.501469708,-1.377932905,2.619625417,1.724629294,6.412457893,1.915487883,-1.127851406,-1.813436731,-2.254105595,-0.478191404,7.439400974,2.348786743,-1.064871543,-1.477258278,5.653768077,0.667003183,-0.817464635,0.402111927,0.413604266,-0.094322351,-2.810878108,-2.480735831,1.122079389,-0.747603656,-1.810267813,-0.551206147,-0.723574908,1.216899511,-0.445255946,-1.60249101,-1.161802113,-1.5996895,-2.193661507,-1.240783882,1.991357007,-1.901895146,-1.668055596,-2.576897768,6,4
-4.662376886,19.03634593,-0.452047524,-4.841856536,-2.039087367,5.832813771,-2.125374472,2.757742885,-6.840729249,-4.083132515,-0.05962234,-0.603917795,-5.023094896,2.594858425,-4.598173354,-4.993327868,2.923073801,-0.573651506,2.761469582,-2.424453313,1.112380905,0.561519421,0.86529258,2.494297599,-0.95174244,-0.619797049,0.619160564,0.223066367,0.46693937,-0.935664204,-3.233002545,-3.661096448,0.61741893,2.357597963,0.379647778,0.825394762,-1.43119898,0.973282509,-2.231423094,-1.205599358,-1.338604557,-0.036097835,-0.561444068,0,4
-11.28134434,14.79646555,6.147687773,6.260093663,-5.467408419,0.953943457,-1.791066271,2.734896847,2.493227667,1.160135647,0.261821343,-6.07457539,-1.501374877,-1.555609875,5.70771132,1.494117474,2.090024262,-1.401422116,2.27033975,1.674020106,1.124955691,1.138939979,-1.147921072,-0.943865975,2.803008523,1.217278284,-2.233841375,1.017937831,0.78031305,-1.811293,3.583407622,-1.556122866,0.040397222,-1.965761872,2.823907552,1.723660271,0.118715295,-0.612906416,0.332617592,-0.179919183,0.940048167,-1.433151124,0.27646812,6,4
-8.084166943,10.66792879,13.1924304,9.209531488,-0.26926181,2.132297541,3.071387927,-2.419951763,4.832430003,-3.665712166,0.971776473,-0.653480898,2.13530288,-0.654600335,8.912174892,-2.734179592,-1.85116516,-1.129855328,-2.856587576,-0.154442695,0.70507407,1.032977119,-1.472869968,-1.326304249,0.332995097,0.386951171,1.566300378,1.06437673,-1.704739966,3.112105982,-3.338725954,2.853470625,-0.078789105,0.001440264,-0.093765128,0.373888518,-1.848561693,-0.593110495,1.451371644,-0.333117452,-0.29658953,2.038837918,-0.97217788,6,4
-2.592239288,13.47481166,9.16591346,-8.471876648,-4.99841078,10.00752149,-4.626240733,4.722312077,4.95246629,1.838633154,-3.956796244,5.171361332,-6.15898624,0.335569054,-4.795663004,-0.44500188,4.040314292,-0.862169261,-1.163451285,4.200323946,-0.262835688,0.788989079,-0.777015259,-1.144300869,-0.834857357,-0.378313068,-1.273288066,-2.934263664,1.164151292,-1.321716172,-0.477152762,-3.634053704,1.516296369,-2.505628791,1.801993762,1.953460532,0.868690096,-2.889464638,-0.398529137,0.218132526,1.779332583,-2.98034341,1.327982486,0,4
-2.325758452,18.62909089,-2.951503259,-7.878827325,1.667041039,0.685113592,-4.389105599,0.133818981,-3.83001211,-1.732680455,1.917358875,1.093223895,-5.942782599,2.190296395,-4.817807558,-1.609780674,-2.475068302,-1.269096231,-0.123148648,-2.705240103,0.089733108,1.280334531,0.929007676,-3.038869814,-0.111035417,0.754599707,2.85831477,4.276792239,-0.604567036,2.75175817,-2.606727196,1.153306065,2.494641518,2.018502185,-0.378549983,-0.384115044,-2.352460338,-0.932945412,-0.36172565,1.73043342,1.540863998,-2.232178112,-1.207696139,0,4
